Country Date Cases Deaths Country0 Date0 Cases0 Deaths0
Germany 2020-03-22 24873 94 Italy 2020-03-15 24762 1816
Germany 2020-03-23 29056 123 Italy 2020-03-16 27997 2166
Germany 2020-03-24 32991 159 Italy 2020-03-17 31524 2512
Germany 2020-03-25 37323 206 Italy 2020-03-18 35732 2988
Germany 2020-03-26 43938 267 Italy 2020-03-19 41056 3416
Germany 2020-03-27 50871 351 Italy 2020-03-20 47044 4045
Germany 2020-03-28 57695 433 Italy 2020-03-21 53598 4841
Germany 2020-03-29 62435 541 Italy 2020-03-22 59158 5494
Germany 2020-03-30 66885 645 Italy 2020-03-23 63941 6097
Germany 2020-03-31 71808 775 Italy 2020-03-24 69181 6842
Germany 2020-04-01 77981 931 Italy 2020-03-25 74379 7527
Germany 2020-04-02 84794 1107 Italy 2020-03-26 80581 8241
Germany 2020-04-03 91159 1275 Italy 2020-03-27 86488 9162
Germany 2020-04-04 96092 1444 Italy 2020-03-28 92461 10053
Germany 2020-04-05 100123 1584 Italy 2020-03-29 97676 10811
Germany 2020-04-06 103375 1810 Italy 2020-03-30 101723 11626
Germany 2020-04-07 107663 2016 Italy 2020-03-31 105776 12466
Germany 2020-04-08 113296 2349 Italy 2020-04-01 110559 13195
Germany 2020-04-09 118235 2607 Italy 2020-04-02 115228 13957
Germany 2020-04-10 122171 2736 Italy 2020-04-03 119813 14726
Germany 2020-04-11 125452 2871 Italy 2020-04-04 124620 15409
Germany 2020-04-12 127854 3022 Italy 2020-04-05 128938 15935
Germany 2020-04-13 130072 3194 Italy 2020-04-06 132537 16573
Germany 2020-04-14 132210 3495 Italy 2020-04-07 135574 17179
Germany 2020-04-15 134753 3804 Italy 2020-04-08 139408 17722
Germany 2020-04-16 137698 4052 Italy 2020-04-09 143612 18334
Germany 2020-04-17 141397 4352 Italy 2020-04-10 147562 18906
Germany 2020-04-18 143724 4538 Italy 2020-04-11 152259 19527
Germany 2020-04-19 145742 4642 Italy 2020-04-12 156353 19959
Germany 2020-04-20 147065 4862 Italy 2020-04-13 159506 20527
Germany 2020-04-21 148453 5086 Italy 2020-04-14 162479 21131
Germany 2020-04-22 150648 5315 Italy 2020-04-15 165145 21711
Germany 2020-04-23 153129 5575 Italy 2020-04-16 168932 22237
Germany 2020-04-24 154999 5760 Italy 2020-04-17 172426 22803
Germany 2020-04-25 156513 5877 Italy 2020-04-18 175918 23286
Germany 2020-04-26 157770 5976 Italy 2020-04-19 178965 23720
Germany 2020-04-27 158758 6126 Italy 2020-04-20 181216 24175
Germany 2020-04-28 159912 6314 Italy 2020-04-21 183943 24710
Germany 2020-04-29 161539 6467 Italy 2020-04-22 187313 25148
Germany 2020-04-30 163009 6623 Italy 2020-04-23 189957 25613
Germany 2020-05-01 164077 6736 Italy 2020-04-24 192979 26034
Germany 2020-05-02 164967 6812 Italy 2020-04-25 195336 26450
Germany 2020-05-03 165664 6866 Italy 2020-04-26 197661 26711
Germany 2020-05-04 166152 6993 Italy 2020-04-27 199399 27045
Germany 2020-05-05 167007 6993 Italy 2020-04-28 201491 27428
Germany 2020-05-06 168162 7275 Italy 2020-04-29 203577 27751
Germany 2020-05-07 169430 7392 Italy 2020-04-30 205449 28036
Germany 2020-05-08 170588 7510 Italy 2020-05-01 207415 28306
Germany 2020-05-09 171324 7549 Italy 2020-05-02 209315 28781
Germany 2020-05-10 171879 7569 Italy 2020-05-03 210704 28956
Germany 2020-05-11 172576 7661 Italy 2020-05-04 211926 29152
Germany 2020-05-12 173171 7738 Italy 2020-05-05 213001 29389
Germany 2020-05-13 174098 7861 Italy 2020-05-06 214446 29759
Germany 2020-05-14 174975 7928 Italy 2020-05-07 215848 30034
Germany 2020-05-15 175699 8001 Italy 2020-05-08 217176 30278
Germany 2020-05-16 176244 8027 Italy 2020-05-09 218259 30473
Germany 2020-05-17 176651 8049 Italy 2020-05-10 219061 30639
Germany 2020-05-18 177289 8123 Italy 2020-05-11 219806 30819
Germany 2020-05-19 177827 8193 Italy 2020-05-12 221209 30992
Germany 2020-05-20 178531 8270 Italy 2020-05-13 222097 31188
Germany 2020-05-21 179021 8309 Italy 2020-05-14 223090 31451
Germany 2020-05-22 179713 8352 Italy 2020-05-15 223879 31694
Germany 2020-05-23 179986 8366 Italy 2020-05-16 224754 31848
Germany 2020-05-24 180328 8371 Italy 2020-05-17 225429 31994
Germany 2020-05-25 180789 8428 Italy 2020-05-18 225880 32093
Germany 2020-05-26 181288 8498 Italy 2020-05-19 226693 32256
Germany 2020-05-27 181895 8533 Italy 2020-05-20 227358 32418
Germany 2020-05-28 182452 8570 Italy 2020-05-21 228001 32575
Germany 2020-05-29 183019 8594 Italy 2020-05-22 228654 32706
Germany 2020-05-30 183294 8600 Italy 2020-05-23 229324 32826
Germany 2020-05-31 183494 8605 Italy 2020-05-24 229856 32876
Germany 2020-06-01 183765 8618 Italy 2020-05-25 230156 32968
Germany 2020-06-02 184091 8674 Italy 2020-05-26 230553 33046
Germany 2020-06-03 184425 8699 Italy 2020-05-27 231138 33164
Germany 2020-06-04 184923 8736 Italy 2020-05-28 231732 33234
Germany 2020-06-05 185414 8763 Italy 2020-05-29 232249 33321
Germany 2020-06-06 185696 8769 Italy 2020-05-30 232666 33433
Germany 2020-06-07 185869 8776 Italy 2020-05-31 233000 33508
Germany 2020-06-08 186205 8783 Italy 2020-06-01 233200 33568
Germany 2020-06-09 186516 8831 Italy 2020-06-02 233519 33623
Germany 2020-06-10 186510 8844 Italy 2020-06-03 233841 33694
Germany 2020-06-11 186795 8851 Italy 2020-06-04 234018 33782
Germany 2020-06-12 187251 8863 Italy 2020-06-05 234537 33867
Germany 2020-06-13 187423 8867 Italy 2020-06-06 234807 33939
Germany 2020-06-14 187671 8870 Italy 2020-06-07 235004 33992
Germany 2020-06-15 188044 8885 Italy 2020-06-08 235284 34057
Germany 2020-06-16 188382 8910 Italy 2020-06-09 235567 34136
Germany 2020-06-17 189504 8927 Italy 2020-06-10 235769 34207
Germany 2020-06-18 190126 8946 Italy 2020-06-11 236149 34260
Germany 2020-06-19 190660 8960 Italy 2020-06-12 236312 34316
Germany 2020-06-20 191216 8961 Italy 2020-06-13 236659 34394
Germany 2020-06-21 191575 8962 Italy 2020-06-14 236996 34438
Germany 2020-06-22 192119 8969 Italy 2020-06-15 237297 34464
Germany 2020-06-23 192778 8986 Italy 2020-06-16 237507 34498
Germany 2020-06-24 193254 9003 Italy 2020-06-17 237836 34541
Germany 2020-06-25 193785 9012 Italy 2020-06-18 238168 34607
Germany 2020-06-26 194399 9026 Italy 2020-06-19 238419 34654
Germany 2020-06-27 194689 9026 Italy 2020-06-20 238683 34703
Germany 2020-06-28 194864 9029 Italy 2020-06-21 238907 34727
Germany 2020-06-29 195392 9041 Italy 2020-06-22 239128 34750
Germany 2020-06-30 195832 9052 Italy 2020-06-23 239241 34768
Germany 2020-07-01 196324 9061 Italy 2020-06-24 239431 34798
Germany 2020-07-02 196717 9064 Italy 2020-06-25 239727 34832
Germany 2020-07-03 197000 9073 Italy 2020-06-26 239982 34862
Germany 2020-07-04 197418 9081 Italy 2020-06-27 240157 34870
Germany 2020-07-05 197558 9086 Italy 2020-06-28 240331 34892
Germany 2020-07-06 198057 9092 Italy 2020-06-29 240457 34898
Germany 2020-07-07 198355 9103 Italy 2020-06-30 240599 34921
Germany 2020-07-08 198765 9115 Italy 2020-07-01 240781 34942
Germany 2020-07-09 199198 9125 Italy 2020-07-02 240982 34972
Germany 2020-07-10 199588 9130 Italy 2020-07-03 241205 34987
Germany 2020-07-11 199812 9134 Italy 2020-07-04 241440 35008
Germany 2020-07-12 199950 9134 Italy 2020-07-05 241632 35015
Germany 2020-07-13 200436 9139 Italy 2020-07-06 241840 35023
Germany 2020-07-14 200766 9144 Italy 2020-07-07 241977 35053
Germany 2020-07-15 201252 9148 Italy 2020-07-08 242170 35068
Germany 2020-07-16 201836 9157 Italy 2020-07-09 242384 35080
Germany 2020-07-17 202345 9160 Italy 2020-07-10 242660 35092
Germany 2020-07-18 202572 9162 Italy 2020-07-11 242848 35099
Germany 2020-07-19 202845 9163 Italy 2020-07-12 243082 35108
Germany 2020-07-20 203487 9173 Italy 2020-07-13 243251 35121
Germany 2020-07-21 203890 9180 Italy 2020-07-14 243365 35138
Germany 2020-07-22 204470 9182 Italy 2020-07-15 243527 35151
Germany 2020-07-23 205142 9187 Italy 2020-07-16 243757 35171
Germany 2020-07-24 205960 9201 Italy 2020-07-17 243988 35182
Germany 2020-07-25 206332 9202 Italy 2020-07-18 244237 35196
Germany 2020-07-26 206741 9203 Italy 2020-07-19 244455 35199
Germany 2020-07-27 207379 9205 Italy 2020-07-20 244645 35212
Germany 2020-07-28 207951 9207 Italy 2020-07-21 244773 35227
Germany 2020-07-29 208811 9212 Italy 2020-07-22 245053 35236
Germany 2020-07-30 209653 9221 Italy 2020-07-23 245359 35246
Germany 2020-07-31 210665 9224 Italy 2020-07-24 245611 35251
Germany 2020-08-01 211077 9226 Italy 2020-07-25 245884 35256
Germany 2020-08-02 211462 9226 Italy 2020-07-26 246136 35261
Germany 2020-08-03 212320 9232 Italy 2020-07-27 246306 35266
Germany 2020-08-04 213080 9232 Italy 2020-07-28 246487 35277
Germany 2020-08-05 214104 9245 Italy 2020-07-29 246776 35283
Germany 2020-08-06 215210 9252 Italy 2020-07-30 247158 35286
Germany 2020-08-07 216315 9254 Italy 2020-07-31 247537 35295
Germany 2020-08-08 216896 9260 Italy 2020-08-01 247832 35300
Germany 2020-08-09 217281 9260 Italy 2020-08-02 248070 35308
Germany 2020-08-10 218500 9265 Italy 2020-08-03 248229 35320
Germany 2020-08-11 219530 9268 Italy 2020-08-04 248419 35325
Germany 2020-08-12 220850 9276 Italy 2020-08-05 248803 35335
Germany 2020-08-13 222269 9281 Italy 2020-08-06 249204 35341
Germany 2020-08-14 223774 9289 Italy 2020-08-07 249756 35344
Germany 2020-08-15 224478 9290 Italy 2020-08-08 250103 35357
Germany 2020-08-16 224997 9290 Italy 2020-08-09 250566 35359
Germany 2020-08-17 226686 9296 Italy 2020-08-10 250825 35363
Germany 2020-08-18 228105 9305 Italy 2020-08-11 251237 35369
Germany 2020-08-19 229700 9314 Italy 2020-08-12 251713 35379
Germany 2020-08-20 231284 9324 Italy 2020-08-13 252235 35385
Germany 2020-08-21 233021 9328 Italy 2020-08-14 252809 35388
Germany 2020-08-22 233857 9331 Italy 2020-08-15 253436 35392
Germany 2020-08-23 234489 9332 Italy 2020-08-16 253915 35396
Germany 2020-08-24 236117 9336 Italy 2020-08-17 254235 35400
Germany 2020-08-25 237572 9345 Italy 2020-08-18 254636 35405
Germany 2020-08-26 239000 9352 Italy 2020-08-19 255278 35412
Germany 2020-08-27 240565 9359 Italy 2020-08-20 256118 35418
Germany 2020-08-28 NA NA Italy 2020-08-21 257065 35427
Germany 2020-08-29 NA NA Italy 2020-08-22 258136 35430
Germany 2020-08-30 NA NA Italy 2020-08-23 259345 35437
Germany 2020-08-31 NA NA Italy 2020-08-24 260297 35441
Germany 2020-09-01 NA NA Italy 2020-08-25 261173 35445
Germany 2020-09-02 NA NA Italy 2020-08-26 262538 35458
Germany 2020-09-03 NA NA Italy 2020-08-27 263949 35463
